category_id,category_name,parent_id,parent_name,root_id,root_name,path
33201,Economic Policy Uncertainty,33060,Academic Data,33060,Academic Data,Academic Data > Economic Policy Uncertainty
33442,Sticky Wages and Comovement,33060,Academic Data,33060,Academic Data,Academic Data > Sticky Wages and Comovement
33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom
33845,National Accounts,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > National Accounts
33843,"Labour, Capital and Productivity",33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,"Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Labour, Capital and Productivity"
33847,Wages and Prices,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Wages and Prices
33849,Financial Markets,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Financial Markets
33851,Money and Credit,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Money and Credit
33853,Fiscal,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Fiscal
33855,Trade,33839,Three Centuries of Macroeconomic Data in the United Kingdom,33060,Academic Data,Academic Data > Three Centuries of Macroeconomic Data in the United Kingdom > Trade
